file,ndvi_mean,ndvi_std,vh_mean,vv_mean,exg_mean
169B.tif,0.517784,0.23120719,0.3012262,0.41131788,0.01965044806985294
16A.tif,0.81261885,0.13409907,0.49933487,0.4818342,0.11133123659620099
16B.tif,0.9055555,0.08979042,0.51665163,0.5364919,0.10866627412683826
170A.tif,0.7165892,0.11069336,0.48111373,0.51117766,0.0541415345435049
170B.tif,0.66311836,0.15231386,0.4337723,0.45884898,0.05887977749693628
171A.tif,0.70616543,0.061086014,0.4348896,0.6297323,-0.011392989813112745
171B.tif,0.67165637,0.05358314,0.38306788,0.6437521,-0.011015050551470588
172A.tif,0.6120595,0.15092133,0.6832135,0.6390892,0.046094228707107845
172B.tif,0.58084023,0.13180417,0.7134809,0.67166466,0.05012853285845589
173A.tif,0.72791636,0.13007498,0.40216714,0.28405905,0.16434852749693626
173B.tif,0.77755356,0.11668208,0.35463372,0.46369857,0.2059596641390931
174A.tif,0.9210122,0.16269737,0.6467552,0.73244977,0.1300235523897059
174B.tif,0.7017588,0.34872496,0.41749242,0.5315096,0.1255404603247549
175A.tif,0.7233312,0.13678686,0.5942695,0.6042959,0.09103573069852941
175B.tif,0.7746726,0.107783765,0.63088745,0.58371854,0.09291704963235295
176A.tif,0.4787256,0.1515426,0.50408,0.50841904,0.015128580729166667
176B.tif,0.46310282,0.12438106,0.5367126,0.59112823,0.01853769339767157
177A.tif,0.7480811,0.10757541,0.6383606,0.6933496,0.1567787320006127
177B.tif,0.7041296,0.14679332,0.6036106,0.64045554,0.14932502297794115
178A.tif,0.7686364,0.10667742,0.49661195,0.42027947,0.06965858609068629
178B.tif,0.74924767,0.14124171,0.54676497,0.50226593,0.0826181449142157
179A.tif,0.70587957,0.16473997,0.37187278,0.38694644,0.07262034696691178
179B.tif,0.76101077,0.13487177,0.4824686,0.43315166,0.06687538296568626
17A.tif,0.4122562,0.17930056,0.357596,0.48204297,0.0423062193627451
17B.tif,0.43491614,0.24799597,0.33921835,0.39608186,0.03819508272058824
180A.tif,0.38148135,0.25204787,0.33828434,0.39135426,0.03148265165441177
180B.tif,0.41161668,0.30264878,0.26046586,0.3049668,0.030293543198529414
181A.tif,0.6578214,0.11556469,0.5064682,0.54183215,0.10515160654105393
181B.tif,0.7436899,0.11674315,0.55862033,0.555819,0.10892621208639708
182A.tif,0.74104524,0.15319233,0.5183139,0.57352304,0.05116708792892157
182B.tif,0.7514694,0.13877408,0.5186978,0.5703548,0.044346947763480395
183A.tif,0.5748596,0.12407439,0.65691745,0.6432599,0.037731933593749996
183B.tif,0.6289136,0.10478532,0.62665033,0.49467453,0.02438055300245098
184A.tif,0.3682564,0.22789128,0.48352367,0.3785022,0.08815941904105391
184B.tif,0.4024997,0.22357717,0.4273774,0.39068848,0.10269081265318628
185A.tif,0.6465596,0.1460726,0.40878463,0.4103424,0.030423033471200983
185B.tif,0.46722388,0.21707475,0.3818189,0.45884895,0.02271537032781863
186A.tif,0.8900902,0.104621574,0.5257026,0.644601,0.07604118795955883
186B.tif,0.74739456,0.19455521,0.5983715,0.4998774,0.06437988281250001
187A.tif,0.69611645,0.14021786,0.28641224,0.47284955,0.07604286343443628
187B.tif,0.67153835,0.13390626,0.37311047,0.47438842,0.07921262254901962
188A.tif,0.88444495,0.122388355,0.42064697,0.4716358,0.10714470358455883
188B.tif,0.8935385,0.09271541,0.4513037,0.46822673,0.1207241881127451
189A.tif,0.74416876,0.09350238,0.5073999,0.58649135,0.11237410003063728
189B.tif,0.7000769,0.084623635,0.5813571,0.60148025,0.11241814108455883
18A.tif,0.9239391,0.049564824,0.6235855,0.5776336,0.11488491881127452
18B.tif,0.75742996,0.08208997,0.539834,0.5334743,0.11410390816482843
190A.tif,0.45656013,0.11203889,0.526688,0.5363498,0.05802049823835784
190B.tif,0.5318398,0.09360472,0.6541635,0.5665757,0.056401032092524506
191A.tif,0.42541236,0.16777657,0.3592226,0.4184518,-0.010645009957107843
191B.tif,0.40116322,0.162559,0.5029514,0.58145237,-0.007600193397671567
192A.tif,0.3582173,0.19317855,0.43786365,0.48251638,0.04029277726715686
192B.tif,0.3493458,0.19912331,0.3277828,0.311926,0.0360296511182598
193A.tif,0.7540159,0.07096603,0.6013519,0.6279704,0.12004753561580883
193B.tif,0.79239047,0.06812784,0.52559507,0.58735466,0.12223139744178924
194A.tif,0.7374967,0.22076528,0.47498667,0.56925035,0.04581370634191177
194B.tif,0.7248663,0.15150313,0.42629805,0.49505258,0.016628130744485298
195A.tif,0.8921006,0.07100582,0.5204016,0.55386615,0.15849130667892158
195B.tif,0.9249357,0.042463783,0.6056533,0.5965172,0.13846196193321078
196A.tif,0.75590897,0.22706716,0.58902377,0.42785993,0.05219463273590687
196B.tif,0.58391,0.23800132,0.55318594,0.47063154,0.04299388212316177
197A.tif,0.72852385,0.15349384,0.6320479,0.65985876,0.06986873851102941
197B.tif,0.7256655,0.14690503,0.65992963,0.6166793,0.06434517654718137
198A.tif,0.59129107,0.16949444,0.48069477,0.46767494,0.04491206150428922
198B.tif,0.6093466,0.24320987,0.37542623,0.47249714,0.05841255935968137
199A.tif,0.6081294,0.13623066,0.5599868,0.512653,0.07102553423713234
199B.tif,0.67868304,0.15250821,0.44772834,0.4245416,0.12278574027267157
19A.tif,0.4264449,0.13530862,0.5870758,0.6249604,0.07574319278492647
19B.tif,0.6586791,0.089641586,0.5507889,0.49151963,0.08063653684129903
1A.tif,0.85446835,0.058352586,0.6439879,0.6588615,0.10436820235906864
1B.tif,0.72751856,0.089705706,0.5821673,0.52784777,0.10844295726102943
200A.tif,0.5127085,0.24518771,0.58751535,0.43032372,0.036454743030024515
200B.tif,0.35720435,0.16201708,0.5401507,0.5038677,0.01596224915747549
201A.tif,0.562932,0.073076315,0.04756742,0.3361956,-0.025180233226102938
201B.tif,0.50208837,0.08275492,0.035964966,0.33129644,-0.024069154028799018
202A.tif,0.8188435,0.15242827,0.42890888,0.50598097,0.13562945197610293
202B.tif,0.8471547,0.0912592,0.45011526,0.4878001,0.1671142578125
203A.tif,0.48968932,0.14424886,0.5616449,0.52304494,0.02666877297794118
203B.tif,0.54378605,0.12366359,0.546658,0.53409463,0.022533461626838235
204A.tif,0.75872135,0.12837504,0.39446306,0.5555867,0.0836614870557598
204B.tif,0.76000667,0.14833839,0.40706268,0.56866044,0.08713522518382352
205A.tif,0.64834154,0.12138822,0.46957463,0.48092234,0.1457964728860294
205B.tif,0.71645343,0.116717234,0.573869,0.5436229,0.1379870844822304
206A.tif,0.8098254,0.07653567,0.4789846,0.5662733,0.11067923751531862
206B.tif,0.79926723,0.10048005,0.44428214,0.5200592,0.12559335746017158
207A.tif,0.69316614,0.13010941,0.5222987,0.4836334,0.03915872012867647
207B.tif,0.76956266,0.10879277,0.61082214,0.72509944,0.054041963465073534
208A.tif,0.43012398,0.12860067,0.36658484,0.44115216,0.008617924708946078
208B.tif,0.52014756,0.09720029,0.36275893,0.4373628,0.00659347234987745
209A.tif,0.66338277,0.19049513,0.37153283,0.3442815,0.09293715533088234
209B.tif,0.5288988,0.2583551,0.34058237,0.459517,0.0868795955882353
20A.tif,0.4166602,0.23265642,0.18641236,0.27043864,0.06505462048100491
20B.tif,0.37125033,0.19295853,0.21077076,0.36835095,0.0745816099877451
210A.tif,0.816831,0.085689925,0.526585,0.53546643,0.28118034811580883
210B.tif,0.64062154,0.17787077,0.5358231,0.49014428,0.2078014897365196
211A.tif,0.36314496,0.122165754,0.53588426,0.49907783,-0.012737199371936275
211B.tif,0.3726017,0.13060631,0.5607883,0.43193614,0.0026417451746323533
212A.tif,0.36641386,0.105964266,0.38760632,0.3584062,-0.035201009114583334
212B.tif,0.43696466,0.13787296,0.40066737,0.46524572,-0.0072928634344362735
213A.tif,0.5602193,0.1103683,0.060451936,0.57706046,-0.002347340303308823
213B.tif,0.5234108,0.2706766,0.12943396,0.3462958,0.08058794806985294
214A.tif,0.79182494,0.11098962,0.575411,0.4804935,0.13218587239583332
214B.tif,0.80368686,0.101142414,0.5503822,0.39357278,0.13434555951286764
215A.tif,0.8717811,0.18283685,0.6614212,0.6480793,0.10910070082720588
215B.tif,0.9138204,0.09220484,0.7108646,0.6848012,0.11261608647365198
216A.tif,0.72238076,0.081044436,0.5685866,0.5887514,0.10735581341911767
216B.tif,0.92127967,0.04182017,0.65961444,0.65942025,0.10866627412683826
217A.tif,0.64418495,0.18287978,0.5004371,0.4266517,0.024004289215686276
217B.tif,0.59245986,0.16356748,0.3250268,0.297555,0.027611347273284313
218A.tif,0.83493674,0.11925327,0.45226535,0.5366149,0.09108455882352942
218B.tif,0.73566306,0.14180553,0.4667373,0.52823806,0.0895062614889706
219A.tif,0.7838404,0.12349433,0.54386055,0.6090059,0.08582284964767156
219B.tif,0.72289866,0.12142013,0.6005107,0.53473294,0.07050350413602942
21A.tif,0.7427404,0.15809107,0.65246964,0.6830566,0.0730456782322304
21B.tif,0.71712023,0.13278858,0.54506,0.55715084,0.060722081801470595
220A.tif,0.7013557,0.16087666,0.45600706,0.5556104,0.0912509095435049
220B.tif,0.59126186,0.16942744,0.5377908,0.4811527,0.0921863032322304
221A.tif,0.5633273,0.16877459,0.49585477,0.51161426,0.0678888059129902
221B.tif,0.5342888,0.14656593,0.5121311,0.40146664,0.05486366421568628
222A.tif,0.58193934,0.13785891,0.51152205,0.50069755,-0.05046961167279412
222B.tif,0.6092993,0.14303693,0.5172932,0.50303215,-0.03532786649816176
223A.tif,0.55473447,0.22221972,0.5685241,0.5186813,0.07131419462316177
223B.tif,0.767426,0.15283975,0.58239746,0.57662725,0.11727055568321078
224A.tif,0.6738734,0.15117486,0.4000951,0.46307272,0.10932569316789216
224B.tif,0.7493436,0.1325627,0.37514204,0.49099123,0.1229082892922794
225A.tif,0.6701803,0.15675895,0.36014974,0.4727173,0.02720660041360294
225B.tif,0.64898884,0.15169843,0.26782498,0.44540396,0.030176020603553923
226A.tif,0.8363884,0.11618207,0.47208792,0.51113415,0.13399275237438724
226B.tif,0.87985235,0.093897745,0.5026296,0.5300448,0.1410754633884804
227A.tif,0.44252157,0.114651404,0.36487585,0.40506223,-0.040828211167279416
227B.tif,0.5023347,0.11262637,0.43273324,0.34614998,-0.04027865540747549
228A.tif,0.6257855,0.23644519,0.31109935,0.40184438,0.0793179381127451
228B.tif,0.67579484,0.24160211,0.29980153,0.42155668,0.09364612055759805
229A.tif,0.79786575,0.10090987,0.59901583,0.5400585,0.0969958735447304
229B.tif,0.8148244,0.10946169,0.5677904,0.47384295,0.1214898801317402
22A.tif,0.7375246,0.16165008,0.5437587,0.4986328,0.07288866230085785
22B.tif,0.7016208,0.17777748,0.5871844,0.51451707,0.0705899107689951
230A.tif,0.77444625,0.09685697,0.5658158,0.59468967,0.13127489276960785
230B.tif,0.8073136,0.09662377,0.5754196,0.5496341,0.13099676393995097
231A.tif,0.55884963,0.14180052,0.0,0.4716648,0.017006788066789215
231B.tif,0.49978918,0.12016028,0.0,0.3018582,0.014296827129289215
232A.tif,0.8796561,0.1360822,0.63472813,0.6657021,0.132711732153799
232B.tif,0.89378536,0.09874088,0.6743866,0.6655848,0.14162477979473037
233A.tif,0.48362646,0.21601017,0.38897613,0.3518476,0.047304878982843135
233B.tif,0.52655154,0.2029474,0.32480025,0.35329512,0.06029890471813725
234A.tif,0.778672,0.1333725,0.3999474,0.48972666,0.11830695657169119
234B.tif,0.66388834,0.1422112,0.44638437,0.49468374,0.1048926259957108
235A.tif,0.7376064,0.14366087,0.5363835,0.53491503,0.12069355085784314
235B.tif,0.6941009,0.1665156,0.35210264,0.48452577,0.10483015471813725
236A.tif,0.46853048,0.1778203,0.59178346,0.5823779,0.015714278875612747
236B.tif,0.49976304,0.16488211,0.5472956,0.54066914,-0.003102022058823529
237A.tif,0.67278653,0.20765571,0.427529,0.4827469,0.07343510646446079
237B.tif,0.60224,0.21639371,0.3633777,0.44140327,0.06409457337622548
238A.tif,0.8473712,0.15390971,0.5746126,0.5705953,0.12350906671262257
238B.tif,0.87187386,0.14115468,0.5180224,0.5448543,0.11853601792279413
239A.tif,0.45950872,0.1532878,0.41675013,0.45594049,0.04560092103247549
239B.tif,0.54523563,0.20197403,0.4218416,0.52024174,0.05013427734375
23A.tif,0.59203905,0.11553775,0.30754232,0.28970456,0.023871208639705883
23B.tif,0.6595082,0.11780966,0.3118255,0.3216703,0.052220482919730395
240A.tif,0.55459154,0.11025478,0.5121852,0.55233765,0.12591504863664216
240B.tif,0.43328524,0.1172392,0.5305314,0.4685313,0.11549239813112745
241A.tif,0.7888309,0.17001641,0.3973181,0.48247015,0.13460525811887256
241B.tif,0.6968408,0.20314175,0.3229079,0.47759455,0.12161171109068628
242A.tif,0.43628615,0.12856889,0.26940605,0.47486097,0.0623135435814951
242B.tif,0.5281894,0.11717447,0.2728842,0.43296638,0.06735576554840686
243A.tif,0.42392564,0.19675525,0.57470983,0.67372537,0.019827090992647057
243B.tif,0.41949168,0.26480475,0.514293,0.43043816,0.03615770526960784
244A.tif,0.76312643,0.1124748,0.57999843,0.48570535,0.08313921760110295
244B.tif,0.7793347,0.12581144,0.4650592,0.4725315,0.09024442784926472
245A.tif,0.8445492,0.13200109,0.66979253,0.7405746,0.1090741325827206
245B.tif,0.7409601,0.12611814,0.640096,0.5704968,0.10703005323223039
246A.tif,0.4294281,0.14380537,0.46240145,0.3961371,-0.024612007889093134
246B.tif,0.3765691,0.15660794,0.49785018,0.46083727,-0.023499731924019607
247A.tif,0.645141,0.186703,0.2733016,0.4266957,0.03651242723651961
247B.tif,0.63397974,0.11559407,0.44492608,0.4321941,0.06277621400122549
248A.tif,0.7375138,0.10685458,0.49264193,0.48449785,0.10293758616727941
248B.tif,0.70861316,0.11449041,0.48937047,0.48077524,0.10036357804840687
249A.tif,0.52674174,0.18951735,0.2712283,0.4397335,0.05953345205269607
249B.tif,0.42785966,0.14834999,0.22487092,0.4763169,0.01826124004289216
24A.tif,0.9032039,0.07406867,0.44252342,0.5258379,0.07087115119485293
24B.tif,0.868737,0.08995097,0.466747,0.50782114,0.09432612400428922
250A.tif,0.6550139,0.16112742,0.4999979,0.52046305,0.07163995481004902
250B.tif,0.6108301,0.17537914,0.52881163,0.51520014,0.09286032284007353
251A.tif,0.87010354,0.036903404,0.59612,0.60905975,0.11200118719362748
251B.tif,0.7486656,0.06847097,0.5415695,0.5508467,0.11304285386029414
252A.tif,0.8322489,0.14525287,0.4617551,0.47433817,0.10836636412377451
252B.tif,0.8136463,0.14672458,0.44282848,0.44979507,0.1000552906709559
253A.tif,0.57465255,0.103837214,0.20744026,0.35419938,-0.04227031632965686
253B.tif,0.40113127,0.12795337,0.21581274,0.33408013,-0.034132774203431374
254A.tif,0.53258777,0.19506252,0.67104423,0.64298165,0.0577459597120098
254B.tif,0.6556955,0.17576583,0.6271004,0.43504465,0.06502374387254901
255A.tif,0.57119536,0.11522908,0.2971414,0.491427,-0.005330164292279411
255B.tif,0.5697187,0.18347524,0.33257803,0.4538402,0.019896264169730393
256A.tif,0.72620547,0.10209486,0.6507729,0.5735121,0.05130567363664216
256B.tif,0.6967699,0.124511085,0.583536,0.6156895,0.05178270526960784
257A.tif,0.82303476,0.09540071,0.6932958,0.7047119,0.10804850260416668
257B.tif,0.7773569,0.08817949,0.6154689,0.56053805,0.09787765203737746
258A.tif,0.5076215,0.09450225,0.048396397,0.186219,0.020197849647671566
258B.tif,0.458749,0.04951621,0.0044264826,0.10224539,0.009384334788602941
259A.tif,0.81426907,0.118777975,0.29404798,0.3955073,0.09426245595894608
259B.tif,0.72948813,0.27949357,0.38836408,0.3741356,0.10164938534007353
25A.tif,0.628047,0.18127112,0.31735379,0.4400952,0.00035232843137255145
25B.tif,0.35174572,0.26373178,0.18948266,0.22024478,0.0550958371629902
260A.tif,0.536295,0.117847495,0.4372037,0.4194852,0.036888930376838235
260B.tif,0.5863178,0.1177197,0.3373251,0.5348761,0.05274011948529412
261A.tif,0.85337424,0.25766656,0.5960171,0.682654,0.12337622549019607
261B.tif,0.8830211,0.13703929,0.5687072,0.667104,0.13910103592218137
262A.tif,0.60091203,0.11645635,0.4263878,0.5021097,0.0276699888939951
262B.tif,0.52431357,0.08936292,0.4555004,0.5046514,0.031785433900122555
263A.tif,0.5466423,0.21002413,0.46106791,0.45720828,0.04324640012254902
263B.tif,0.552636,0.19028476,0.21206582,0.31492978,0.03278784658394608
264A.tif,0.5591114,0.15855695,0.18135151,0.48792124,0.02726213043811275
264B.tif,0.4806273,0.18986543,0.1500574,0.28729808,0.04036099303002451
265A.tif,0.514568,0.13287027,0.49788266,0.5112499,0.0703991459865196
265B.tif,0.50697625,0.10869651,0.35033476,0.5112697,0.040667126225490194
266A.tif,0.39702684,0.2032936,0.56526864,0.39143986,0.015407906326593137
266B.tif,0.6202872,0.19084562,0.6302918,0.53627634,0.06298516965379902
267A.tif,0.6088967,0.18703835,0.5637051,0.4326832,0.14213436351102943
267B.tif,0.6859062,0.17230175,0.53036433,0.50962615,0.19033610026041667
268A.tif,0.78590363,0.08246636,0.5983405,0.59923047,0.13162769990808823
268B.tif,0.82233,0.08226853,0.5867746,0.5939672,0.13118537454044116
269A.tif,0.39956886,0.10959867,0.38404626,0.47360617,-0.01905996285232843
269B.tif,0.60782707,0.1094321,0.46060854,0.49843824,0.006240186504289216
26A.tif,0.81283486,0.08152877,0.48867768,0.5541586,0.06561758003982843
26B.tif,0.8700324,0.055863596,0.4613746,0.5504024,0.0787142884497549
270A.tif,0.9290899,0.037666503,0.51321805,0.53804934,0.1431295955882353
270B.tif,0.8117005,0.06772382,0.5440836,0.60583085,0.13815535003063728
271A.tif,0.77656066,0.10925282,0.4665229,0.4638811,0.07985935585171569
271B.tif,0.76068777,0.12796682,0.29061365,0.46925503,0.07294419232536764
272A.tif,0.6635518,0.082458146,0.7227385,0.7055844,0.04793509689031863
272B.tif,0.6150192,0.06577071,0.7120584,0.6456392,0.045178462009803924
273A.tif,0.46033058,0.264464,0.33619064,0.3116348,0.08038952397365196
273B.tif,0.26002774,0.17511602,0.06944184,0.25141066,0.05837785309436275
274A.tif,0.51462924,0.13579127,0.4060834,0.5246689,0.047136852787990194
274B.tif,0.5897267,0.10321781,0.43173382,0.5019223,0.04404249004289216
275A.tif,0.64009213,0.23691733,0.4859429,0.4767362,0.11210841758578431
275B.tif,0.6100962,0.20513172,0.25655448,0.53193223,0.10667006548713236
276A.tif,0.2884558,0.13289563,0.36281064,0.43934056,-0.027112295113357842
276B.tif,0.2546383,0.12531064,0.36637646,0.3986871,-0.026671645220588236
277A.tif,0.63208324,0.19721389,0.59100497,0.5769156,0.05323606004901961
277B.tif,0.65283525,0.15685244,0.52183956,0.5245091,0.03114229090073529
278A.tif,0.56810075,0.2009344,0.3704634,0.44751045,0.03720056870404412
278B.tif,0.53553414,0.22821723,0.33608246,0.52273667,0.04179400275735294
279A.tif,0.62325084,0.12585805,0.529692,0.53895295,0.11628848805147059
279B.tif,0.548882,0.14776042,0.51454055,0.46469116,0.11112754672181371
27A.tif,0.3664456,0.15060973,0.4019249,0.37525886,0.006819422104779412
27B.tif,0.37050277,0.17403078,0.41724157,0.3720842,0.015434474571078431
280A.tif,0.5949675,0.18809031,0.20812726,0.38856784,0.05061130897671569
280B.tif,0.61636186,0.17293668,0.23397806,0.47521612,0.05252254710477941
281A.tif,0.43641132,0.19844249,0.3414449,0.37164557,0.04169155943627451
281B.tif,0.4132928,0.22283724,0.40768456,0.4139772,0.031228218826593143
282A.tif,0.14013946,0.04456104,0.003137885,0.34885007,0.08634655522365195
282B.tif,0.2710225,0.17321506,0.14691162,0.39200857,0.05641395718443627
283A.tif,0.6835207,0.08751551,0.4254196,0.30855727,0.052119715073529416
283B.tif,0.73121643,0.08015225,0.42571703,0.44276336,0.05639648437500001
284A.tif,0.7542633,0.15505762,0.26999375,0.38945124,0.050706332337622555
284B.tif,0.70220065,0.16833782,0.16845334,0.514841,0.05109097349877451
285A.tif,0.58620083,0.1468479,0.34397504,0.4799264,0.07607900582107843
285B.tif,0.74411225,0.16416919,0.5173382,0.50430477,0.09128178615196078
286A.tif,0.74991715,0.12734479,0.5765429,0.59713745,0.12173904718137254
286B.tif,0.71622026,0.11956979,0.54599357,0.60476077,0.11553308823529412
287A.tif,0.6817709,0.16657814,0.54162645,0.500255,0.10490004595588234
287B.tif,0.575503,0.16244541,0.4357047,0.56293803,0.07790934244791667
288A.tif,0.75178134,0.16188529,0.4950124,0.5158323,0.14114798751531862
288B.tif,0.7987599,0.14235395,0.4347098,0.50615644,0.1404593673406863
289A.tif,0.5273031,0.23766007,0.3652069,0.52305055,0.017919203814338237
289B.tif,0.58609235,0.18734984,0.47477734,0.6341243,0.014753992417279415
28A.tif,0.77063555,0.0965342,0.59138036,0.67633903,0.12580398858762257
28B.tif,0.7677049,0.082309134,0.5162635,0.52346694,0.11496007582720591
290A.tif,0.5556196,0.17681883,0.51324075,0.56990755,0.10331624348958333
290B.tif,0.52408737,0.19770062,0.5552709,0.5737677,0.10936016007965688
291A.tif,0.619894,0.103531554,0.36196125,0.44925722,0.11605176738664216
291B.tif,0.66012245,0.10881459,0.49655277,0.26327205,0.11707284964767156
292A.tif,0.66246444,0.18938643,0.41115722,0.430766,0.0718915153952206
292B.tif,0.65164316,0.14587767,0.38860166,0.53063905,0.05943340226715686
293A.tif,0.57149076,0.10879112,0.42709154,0.40688914,0.04281245212928921
293B.tif,0.6100166,0.12479908,0.41510868,0.43700963,0.03871471928615196
294A.tif,0.5894493,0.13616218,0.62979126,0.7036915,0.062161314721200976
294B.tif,0.59205234,0.14488071,0.62973654,0.5529058,0.0541015625
295A.tif,0.64985245,0.11721683,0.57642174,0.52396333,0.019500612745098043
295B.tif,0.58907604,0.17502192,0.46035957,0.42630607,0.002267874923406866
296A.tif,0.286452,0.14871229,0.21617031,0.35716504,0.07259042777267156
296B.tif,0.25721583,0.13714375,0.16537476,0.36858281,0.05919021905637255
297A.tif,0.5081696,0.12529507,0.5716359,0.526983,0.06992139629289217
297B.tif,0.6724756,0.08658902,0.557995,0.41717666,0.04546831916360295
298A.tif,0.5999444,0.2314624,0.34739956,0.43525553,0.09903061810661765
298B.tif,0.68212163,0.18519923,0.513003,0.48847312,0.10398140701593137
299A.tif,0.44113946,0.22410053,0.41879717,0.5054846,0.04561600030637255
299B.tif,0.4494191,0.270622,0.31853068,0.3137029,0.047795314414828434
29A.tif,0.7068901,0.2436792,0.30586204,0.43934196,0.11522504021139705
29B.tif,0.78113914,0.19446805,0.26382297,0.34368148,0.10846425972732843
2A.tif,0.8032404,0.075249486,0.5805435,0.5390946,0.1531936944699755
2B.tif,0.9248326,0.04661265,0.58084106,0.55962634,0.1521108589920343
300A.tif,0.62717915,0.15218739,0.27488828,0.3409754,0.11152200137867647
300B.tif,0.6124624,0.1584747,0.5986788,0.49422508,0.10551183363970588
301A.tif,0.60413015,0.23841855,0.5093026,0.51229936,0.08809862323835785
301B.tif,0.57810384,0.20109372,0.4954834,0.48497313,0.10161372166053922
302A.tif,0.74897826,0.09304578,0.42094195,0.6206944,0.11129748774509804
302B.tif,0.7150712,0.11790722,0.2555849,0.40149027,0.10956959443933824
303A.tif,0.77578497,0.1091123,0.33337006,0.38963515,0.0738958620557598
303B.tif,0.6736406,0.14028086,0.24779269,0.36769468,0.07579082414215688
304A.tif,0.27318442,0.07183956,0.009603721,0.17817667,0.2503990023743873
304B.tif,0.42110294,0.1853539,0.12105881,0.24182409,0.21351174747242646
305A.tif,0.5268725,0.31318784,0.27792695,0.38297272,0.08430774165134804
305B.tif,0.6540325,0.25387758,0.24478772,0.3741793,0.1045718922334559
306A.tif,0.5079938,0.08218037,0.0,0.5534729,-0.03307004442401962
306B.tif,0.43842468,0.083143726,0.0,0.52373505,-0.035491105621936275
307A.tif,0.8044563,0.11754612,0.6080735,0.5778692,0.11064381318933823
307B.tif,0.8415848,0.10102232,0.5759015,0.5956927,0.11641366996017158
308A.tif,0.6659168,0.15651022,0.5351883,0.48716712,0.12062413832720588
308B.tif,0.68086076,0.15877785,0.47773597,0.5154432,0.09671535117953432
309A.tif,0.5104159,0.13995984,0.37126717,0.4182815,0.05175015318627452
309B.tif,0.68957853,0.10193312,0.40567356,0.44913888,0.05573036343443628
30A.tif,0.6354794,0.16849802,0.41130593,0.4360571,0.09471698835784313
30B.tif,0.49375457,0.18201403,0.5331843,0.32851842,0.07770325903799019
310A.tif,0.47280788,0.1553354,0.3724134,0.4680089,-0.010203163296568625
310B.tif,0.27393496,0.14431316,0.343304,0.3943864,-0.04610356349571078
311A.tif,0.62063813,0.17694029,0.60101175,0.46310866,0.05970363242953431
311B.tif,0.5736654,0.15547466,0.41818422,0.45748162,0.04408581303615196
312A.tif,0.48278338,0.18495874,0.58426714,0.636042,0.014882285922181373
312B.tif,0.4000254,0.17191489,0.6075202,0.61384976,0.0110440123314951
313A.tif,0.36938933,0.13711052,0.00012207033,0.22841917,0.06279991000306373
313B.tif,0.34135836,0.10595147,0.0,0.14128323,0.06380902458639706
314A.tif,0.70325834,0.1694423,0.3109784,0.44688612,0.05030110677083334
314B.tif,0.6055713,0.17122382,0.35795206,0.59059334,0.04198237400428922
315A.tif,0.7933574,0.07942163,0.5307479,0.529359,0.12069019990808824
315B.tif,0.69809663,0.10086251,0.6186853,0.5439106,0.11265318627450982
316A.tif,0.83256125,0.103777476,0.6467682,0.5732757,0.10064721200980392
316B.tif,0.800402,0.12830596,0.66571295,0.6696365,0.10620260799632353
317A.tif,0.54711556,0.1449696,0.36381274,0.48131368,0.04911463120404412
317B.tif,0.53763163,0.16992353,0.3893163,0.4580031,0.034260349647671565
318A.tif,0.30587566,0.14739606,0.24133301,0.43626773,0.025747501148897057
318B.tif,0.34309065,0.14488631,0.25014043,0.3911903,0.02916546989889706
319A.tif,0.6299303,0.13753924,0.64638853,0.6859461,0.09977811925551472
319B.tif,0.5812701,0.15453947,0.6475581,0.58723664,0.07753810508578432
31A.tif,0.40722376,0.068506576,0.15844616,0.5079325,-0.07699932023590686
31B.tif,0.38722736,0.10339501,0.3593455,0.5019777,-0.05125110102634804
320A.tif,0.43296552,0.16439332,0.4165274,0.5399499,0.043612371706495096
320B.tif,0.39447823,0.1481833,0.4481205,0.54878354,0.05577919155943628
321A.tif,0.5228288,0.16201562,0.6041877,0.5293694,0.08095511642156862
321B.tif,0.6152339,0.11288332,0.5505975,0.4941474,0.07980238970588235
322A.tif,0.75479066,0.08336375,0.54821324,0.5505046,0.11289014629289217
322B.tif,0.7904378,0.08592321,0.5033301,0.517689,0.11332553040747549
323A.tif,0.476547,0.095318645,0.25247237,0.4066909,-0.004164512484681372
323B.tif,0.42738637,0.114369966,0.124616094,0.4049831,-0.004013241038602941
324A.tif,0.19070975,0.17862873,0.050014682,0.22079626,0.06284778071384804
324B.tif,0.4497062,0.102455646,0.0007324219,0.5084709,0.04971660539215687
325A.tif,0.37772614,0.113392286,0.40354326,0.42302108,-0.021012369791666666
325B.tif,0.37781197,0.12132906,0.2878356,0.3145202,-0.015020871629901959
326A.tif,0.41922915,0.18616876,0.5268495,0.4383517,0.008007333792892157
326B.tif,0.44324285,0.17246833,0.6019578,0.32561722,0.02657757927389706
327A.tif,0.8058913,0.18663637,0.5099647,0.47012407,0.12157389322916667
327B.tif,0.8409,0.19582458,0.5777372,0.58683085,0.10276740579044118
328A.tif,0.5550158,0.084002696,0.196706,0.4342668,0.03714527803308824
328B.tif,0.50843996,0.08723325,0.24657029,0.48033187,0.03178351907169118
329A.tif,0.6375644,0.15004547,0.31064576,0.43387264,0.04484504250919118
329B.tif,0.5618812,0.15912707,0.21628323,0.42801148,0.0347866881127451
32A.tif,0.5683726,0.16246413,0.44731572,0.46091503,0.07136398016237747
32B.tif,0.7606333,0.15108748,0.66418403,0.78894866,0.1182873295802696
